ID,Size,Protein Acr,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
YP_009272995.1,107,1,107.0,3.106,0.000238135946030697,591,921,149,173,3,2084,1148,1894,190,13041.99,-0.5429906542056074,0.14018691588785046,9.09727878570557,30.642990654205605,0.3364485981308411,0.205607476635514,0.42990654205607476,7450,7450,89.15887850467288,2.2074766355140185,0.3644859813084112
YP_009272994.1,96,1,96.0,-4.99,-0.00042923845013092204,529,820,124,162,2,1856,1022,1688,168,11624.26,-0.34375,0.13541666666666666,4.757105445861816,47.98343749999999,0.3541666666666667,0.22916666666666666,0.4375,7450,7450,104.58333333333333,1.9034375,0.3854166666666667
YP_009272990.1,90,1,90.0,-3.987,-0.00036769011847792707,500,774,114,149,2,1734,955,1577,157,10842.390000000001,-0.42666666666666664,0.14444444444444446,4.943309974670409,30.374555555555553,0.4222222222222222,0.17777777777777778,0.43333333333333335,9970,9970,87.66666666666666,1.8394444444444442,0.3888888888888889
YP_009272989.1,95,1,95.0,0.107,9.196034532398831e-06,539,846,134,148,2,1873,1034,1706,167,11634.470000000001,-0.34210526315789475,0.1368421052631579,6.593914222717285,45.6378947368421,0.37894736842105264,0.22105263157894736,0.45263157894736844,11460,11460,106.63157894736841,2.0069473684210526,0.4
YP_009272988.1,90,1,90.0,-3.963,-0.0003589875518371503,497,763,127,152,2,1753,952,1587,166,11038.4,-0.4966666666666667,0.14444444444444443,4.947345542907715,45.02777777777777,0.24444444444444446,0.25555555555555554,0.4222222222222222,14440,14440,96.33333333333333,2.6012222222222223,0.36666666666666664
YP_009272959.1,105,1,105.0,-8.985,-0.0006957921033597814,588,879,139,183,2,2026,1093,1827,199,12912.36,-0.6838095238095238,0.17142857142857143,4.554417610168457,59.16390476190476,0.3238095238095238,0.23809523809523808,0.4285714285714286,17420,17420,79.71428571428571,2.3879047619047618,0.3238095238095238
CAG28285.1,99,1,99.0,-1.793,-0.00014770708030141142,552,865,135,164,3,1938,1067,1766,172,12137.91,-0.6626262626262627,0.12121212121212122,5.73502025604248,35.19797979797979,0.43434343434343436,0.18181818181818182,0.42424242424242425,15930,15930,97.47474747474746,2.0717171717171716,0.3434343434343434
YP_009272956.1,116,1,116.0,9.939,0.0007081834051800919,648,1047,161,177,3,2298,1285,2108,190,14033.52,-0.5103448275862069,0.1206896551724138,9.615411186218264,34.562068965517234,0.41379310344827586,0.20689655172413793,0.4051724137931035,10430,10430,100.77586206896552,1.9301724137931033,0.3620689655172414
CAG28271.1,117,1,117.0,5.108,0.0003534524932309142,671,1046,162,185,3,2322,1281,2112,210,14450.75,-0.6188034188034188,0.1623931623931624,9.204038429260255,46.41547008547006,0.4188034188034188,0.1623931623931624,0.4273504273504274,13410,13410,87.43589743589743,2.104017094017094,0.358974358974359
CAG28272.1,107,1,107.0,4.033,0.00031075618622871596,593,930,148,167,5,2089,1150,1904,185,12977.04,-0.46261682242990654,0.14018691588785046,9.07787380218506,26.5018691588785,0.3364485981308411,0.205607476635514,0.42990654205607476,18910,18910,90.09345794392523,2.005607476635514,0.3644859813084112
CAG28265.1,126,1,126.0,1.206,7.938723063636171e-05,702,1061,161,205,2,2433,1332,2205,228,15190.380000000001,-0.3888888888888889,0.16666666666666666,7.823770332336427,38.99134920634918,0.3412698412698413,0.19047619047619047,0.4444444444444444,17420,17420,86.42857142857142,1.5844444444444443,0.36507936507936506
NP_666585.1,108,1,108.0,-2.794,-0.00021331631281913465,596,913,149,174,3,2085,1139,1891,194,13096.94,-0.3490740740740741,0.1388888888888889,5.379492378234863,47.66296296296295,0.2777777777777778,0.25,0.4351851851851852,18450,18450,98.24074074074072,1.9851851851851852,0.37037037037037035
CAG28278.1,100,1,100.0,-7.991,-0.0006590129567670676,550,831,121,175,3,1923,1050,1745,178,12124.73,-0.47300000000000003,0.15,4.505308723449708,9.848000000000004,0.35,0.17,0.48000000000000004,22920,22920,90.5,1.7343000000000002,0.33
CAG28281.1,132,1,132.0,12.033,0.000739887193796581,745,1205,189,199,8,2643,1475,2424,219,16262.310000000001,-0.4931818181818182,0.12121212121212122,9.707149696350097,29.537954545454543,0.38636363636363635,0.20454545454545453,0.42424242424242425,17420,17420,98.93939393939394,2.0694696969696973,0.3712121212121212
YP_009272955.1,102,1,102.0,-4.692,-0.0003743626977731324,571,881,145,165,2,2000,1095,1815,185,12532.32,-0.22450980392156863,0.12745098039215685,5.173621559143065,45.585294117647045,0.2549019607843137,0.18627450980392157,0.4607843137254902,16960,16960,111.66666666666667,2.031764705882353,0.4019607843137255
CAG38865.1,114,1,114.0,-5.888,-0.0004053000135604794,668,998,156,195,4,2293,1239,2072,221,14526.53,-0.7973684210526316,0.17543859649122806,4.927622413635253,42.579035087719284,0.4122807017543859,0.18421052631578946,0.4122807017543859,35410,35410,86.3157894736842,2.365877192982456,0.3333333333333333
CAG38862.1,96,1,96.0,-4.989,-0.00043090008801106226,523,808,120,167,2,1842,1013,1675,167,11577.11,-0.4833333333333334,0.13541666666666666,4.79677906036377,65.7084375,0.3958333333333333,0.21875,0.40625,7450,7450,94.47916666666666,1.9679166666666665,0.3645833333333333
CAG28296.1,90,1,90.0,-4.795,-0.00042898757143828485,508,769,127,154,1,1762,953,1592,170,11176.5,-0.6688888888888889,0.15555555555555556,4.971558952331542,29.827777777777776,0.25555555555555554,0.24444444444444444,0.4444444444444444,19940,19940,90.88888888888889,2.633111111111111,0.32222222222222224
NP_666582.1,249,1,249.0,-0.335,-1.1443167933442436e-05,1323,2004,336,392,8,4677,2540,4240,437,29274.13,-0.4598393574297189,0.1325301204819277,6.715890693664551,39.33212851405623,0.27710843373493976,0.2931726907630522,0.39759036144578314,37820,37945,85.58232931726907,1.7597188755020081,0.3373493975903614
NP_666536.1,119,1,119.0,5.233,0.0003635825491493016,659,1030,160,183,6,2330,1289,2125,205,14391.9,-0.2285714285714286,0.13445378151260506,9.255226325988769,49.69075630252099,0.3445378151260504,0.19327731092436973,0.40336134453781514,8940,8940,98.23529411764704,1.627058823529412,0.42016806722689076
NP_666537.1,103,1,103.0,-10.888,-0.0008516050110791559,583,868,134,181,3,2007,1081,1813,194,12784.29,-0.7737864077669904,0.1553398058252427,4.438863945007324,32.68640776699028,0.3786407766990291,0.21359223300970873,0.4466019417475728,32430,32430,84.1747572815534,2.1398058252427186,0.3106796116504854
NP_666539.1,109,1,109.0,-2.122,-0.00016234238176624226,584,925,143,177,7,2108,1166,1925,183,13070.16,-0.28623853211009176,0.11009174311926606,5.303214454650878,17.93669724770642,0.3944954128440367,0.1743119266055046,0.41284403669724773,5960,6085,95.59633027522936,1.7944954128440367,0.41284403669724773
NP_666540.1,116,1,116.0,11.003,0.0007785528949671789,653,1042,162,176,4,2292,1278,2096,196,14131.65,-0.6198275862068966,0.13793103448275862,9.676398277282715,42.60870689655172,0.39655172413793105,0.20689655172413793,0.3879310344827586,13410,13410,93.27586206896551,1.964396551724138,0.35344827586206895
NP_445679.1,112,1,112.0,-14.984,-0.001106743423725258,601,907,141,206,3,2109,1138,1908,201,13537.84,-1.0160714285714285,0.13392857142857142,4.281988334655763,28.259821428571417,0.36607142857142855,0.2857142857142857,0.36607142857142855,22920,22920,71.33928571428571,2.7975,0.2767857142857143
NP_666591.1,102,1,102.0,-7.987,-0.0006370234487159036,575,858,134,175,2,1974,1066,1781,193,12537.02,-0.6598039215686274,0.17647058823529413,4.645416831970215,45.91578431372548,0.33333333333333337,0.22549019607843138,0.4411764705882353,17420,17420,79.2156862745098,2.250098039215686,0.3235294117647059
NP_666579.1,94,1,94.0,-2.963,-0.000256070105997295,523,800,132,157,3,1837,997,1663,174,11570.07,-0.5276595744680851,0.14893617021276595,5.1427011489868155,42.56063829787234,0.26595744680851063,0.2553191489361702,0.425531914893617,19940,19940,93.29787234042553,2.387127659574468,0.35106382978723405
NP_666542.1,103,1,103.0,3.106,0.00025045438198405674,575,913,137,160,3,2008,1117,1837,171,12400.48,-0.3592233009708738,0.1262135922330097,9.024300575256348,41.24174757281551,0.39805825242718446,0.24271844660194175,0.4174757281553398,11460,11460,101.26213592233007,1.6728155339805824,0.3786407766990291
NP_666544.1,105,1,105.0,-7.986,-0.0006210755043030438,592,881,137,179,2,2024,1092,1825,199,12857.36,-0.6495238095238095,0.18095238095238095,4.619270896911621,51.48485714285713,0.34285714285714286,0.23809523809523808,0.4380952380952381,17420,17420,76.95238095238095,2.156095238095238,0.3238095238095238
YP_009226276.1,138,1,138.0,-11.98,-0.0007243344950094684,740,1130,180,241,3,2601,1413,2357,244,16538.34,-0.8355072463768116,0.13043478260869565,4.5216783523559565,32.70942028985507,0.3695652173913044,0.2536231884057971,0.41304347826086957,18910,18910,76.8840579710145,2.4306521739130433,0.2971014492753623
YP_009219258.1,129,1,129.0,-14.98,-0.0009954301913046714,687,1037,155,217,3,2380,1296,2155,225,15047.79,-0.4472868217054264,0.13953488372093023,4.273917198181153,36.39620155038759,0.40310077519379844,0.2558139534883721,0.43410852713178294,17420,17420,86.04651162790698,1.4922480620155039,0.3488372093023256
WP_015973005.1,85,1,85.0,-0.597,-6.019692562100136e-05,450,713,115,130,2,1603,890,1465,138,9916.470000000001,-0.19764705882352943,0.08235294117647059,6.405322456359863,47.735411764705866,0.3411764705882353,0.24705882352941178,0.4117647058823529,6990,6990,111.05882352941175,1.3674117647058823,0.38823529411764707
AQQ16875.1,86,1,86.0,3.105,0.00030995076724044996,451,727,115,131,3,1628,912,1494,134,10016.74,-0.1930232558139535,0.08139534883720931,9.345804405212402,62.67104651162789,0.3372093023255814,0.20930232558139533,0.3953488372093023,6990,6990,104.1860465116279,1.5209302325581393,0.4069767441860465
YP_003331470.1,87,1,87.0,3.104,0.00030536453875591496,452,738,114,138,3,1653,931,1521,132,10163.92,-0.23563218390804597,0.06896551724137931,9.3004186630249,59.890919540229866,0.367816091954023,0.1954022988505747,0.41379310344827586,8480,8480,111.95402298850576,1.5534482758620691,0.3793103448275862
YP_003331471.1,92,1,92.0,-4.866,-0.0004504600413430855,494,748,110,152,2,1739,953,1578,161,10801.310000000001,-0.2565217391304348,0.14130434782608695,4.938819694519042,18.31847826086956,0.358695652173913,0.18478260869565216,0.43478260869565216,11920,11920,99.45652173913044,1.2210869565217393,0.391304347826087
AAR27922.1,287,1,287.0,-0.781,-2.314588427057865e-05,1496,2358,398,452,16,5431,2978,4952,479,33741.52,-0.5905923344947736,0.0975609756097561,6.633530998229981,52.036271777003456,0.39372822299651566,0.20905923344947736,0.36585365853658536,51340,51715,83.17073170731707,2.100731707317073,0.34843205574912894
WP_041430639.1,94,1,94.0,-5.131,-0.0004935167613912345,466,699,115,140,6,1670,907,1512,158,10395.83,0.09999999999999999,0.1276595744680851,4.497351264953613,22.113829787234042,0.35106382978723405,0.26595744680851063,0.3829787234042553,22460,22585,85.10638297872339,0.7487234042553191,0.43617021276595747
SCQ21666.1,145,1,145.0,-6.923,-0.0004072669171959234,724,1120,202,251,7,2702,1457,2450,252,16997.7,-1.0034482758620689,0.0896551724137931,5.198119163513183,43.06689655172414,0.3310344827586207,0.24137931034482757,0.296551724137931,11920,12170,62.48275862068965,2.963793103448276,0.296551724137931
WP_081378333.1,77,1,77.0,-4.935,-0.0005451219593019788,401,596,98,131,4,1433,767,1294,139,9052.04,-0.6974025974025975,0.14285714285714285,4.825766944885253,34.9,0.2857142857142857,0.2857142857142857,0.35064935064935066,10430,10555,64.54545454545455,2.098441558441558,0.3116883116883117
WP_083501114.1,109,1,109.0,4.0,0.0003283748727547368,557,878,138,157,3,1988,1109,1820,168,12180.220000000001,0.13027522935779817,0.10091743119266056,9.520900535583493,30.977064220183475,0.3211009174311927,0.27522935779816515,0.41284403669724773,20970,20970,107.33944954128441,0.7741284403669725,0.43119266055045874
WP_093673632.1,120,1,120.0,-0.995,-7.362048528848132e-05,593,920,158,186,7,2138,1170,1946,192,13514.28,-0.44333333333333336,0.1,5.455486106872558,58.057499999999976,0.30833333333333335,0.35833333333333334,0.31666666666666665,20970,20970,69.83333333333333,1.8969166666666666,0.35
WP_106720848.1,144,1,144.0,-2.194,-0.00012941738581599607,758,1136,192,236,5,2701,1455,2440,261,16951.920000000002,-0.7375,0.14583333333333334,5.2647912979125975,41.04652777777778,0.2847222222222222,0.3125,0.375,40450,40575,66.31944444444444,2.2164583333333336,0.3055555555555556
WP_038022517.1,98,1,98.0,1.003,9.179803334382802e-05,472,756,128,162,1,1747,968,1599,148,10925.18,-0.6418367346938776,0.07142857142857142,7.94522876739502,30.347959183673456,0.336734693877551,0.29591836734693877,0.3775510204081633,12950,12950,82.55102040816325,2.159183673469388,0.2857142857142857
WP_028789468.1,74,1,74.0,-7.127,-0.0008365268933947592,394,599,87,116,3,1388,758,1263,125,8518.77,0.08108108108108106,0.13513513513513514,4.327345848083497,44.295945945945945,0.33783783783783783,0.24324324324324326,0.4594594594594595,15470,15595,100.0,0.8974324324324324,0.40540540540540543
WP_028840216.1,78,1,78.0,-2.899,-0.00033147642503990527,389,587,103,121,2,1385,750,1255,130,8744.74,-0.5897435897435898,0.10256410256410256,4.867032051086425,32.71538461538461,0.37179487179487175,0.34615384615384615,0.3205128205128205,24980,24980,75.12820512820511,1.6846153846153846,0.3333333333333333
WP_014743597.1,85,1,85.0,-2.867,-0.0003086948142070678,416,645,113,123,2,1501,824,1364,137,9286.51,0.13176470588235292,0.09411764705882353,5.158275032043456,14.157647058823533,0.3058823529411765,0.27058823529411763,0.3764705882352941,9970,9970,100.94117647058823,1.1781176470588235,0.4588235294117647
WP_086986757.1,85,1,85.0,-1.898,-0.00019977328153402302,424,649,105,133,2,1522,838,1383,139,9499.79,-0.16588235294117645,0.10588235294117647,5.242794609069824,17.365882352941174,0.3411764705882353,0.23529411764705882,0.38823529411764707,22460,22460,96.35294117647057,0.963764705882353,0.3764705882352941
WP_094238062.1,170,1,170.0,-4.729,-0.0002488633014777081,845,1272,218,259,8,3035,1647,2750,285,19001.420000000002,-0.37529411764705883,0.11176470588235293,5.374717903137207,27.19352941176469,0.3588235294117647,0.2529411764705882,0.3411764705882353,39420,39545,73.52941176470588,1.2981176470588236,0.36470588235294116
WP_088109355.1,100,1,100.0,-2.801,-0.0002334849610177644,540,811,133,166,3,1892,1027,1708,184,11995.51,-0.42700000000000005,0.15,5.250467872619628,7.177,0.30000000000000004,0.24,0.45,17420,17420,92.5,1.742,0.37
WP_071457564.1,73,1,73.0,-5.132,-0.0006247618491100308,378,575,85,113,3,1336,729,1215,121,8213.35,-0.010958904109589052,0.136986301369863,4.496726036071778,27.636986301369852,0.3013698630136986,0.2876712328767123,0.4520547945205479,15470,15595,86.71232876712328,1.0016438356164383,0.3835616438356164
WP_064262246.1,113,1,113.0,0.898,7.494806633154254e-05,521,807,149,156,9,1935,1055,1761,174,11980.65,-0.058407079646017705,0.07964601769911504,7.726772117614746,41.38495575221238,0.37168141592920356,0.2920353982300885,0.2743362831858407,34490,34615,69.38053097345133,1.0954867256637169,0.4336283185840708
KXU39010.1,174,1,174.0,18.231,0.0009473631699121907,837,1342,254,249,6,3105,1717,2838,267,19242.96,-0.6741379310344827,0.06896551724137931,10.396445655822752,42.80977011494252,0.3735632183908046,0.27011494252873564,0.27011494252873564,38960,38960,69.13793103448276,2.118390804597701,0.3390804597701149
ABM59472.1,147,1,147.0,6.361,0.00039429600404151856,703,1114,210,204,8,2614,1440,2388,226,16131.57,-0.1598639455782313,0.061224489795918366,10.0083459854126,52.04353741496599,0.2925170068027211,0.2653061224489796,0.31972789115646255,20970,21095,86.32653061224491,1.5781632653061226,0.41496598639455784
WP_041946990.1,143,1,143.0,-20.356,-0.001254309455075375,705,1053,173,242,11,2590,1384,2340,250,16227.87,-0.39930069930069934,0.11888111888111888,4.076288032531737,38.16923076923076,0.3076923076923077,0.2867132867132867,0.34265734265734266,28420,28795,69.58041958041959,1.882937062937063,0.36363636363636365
WP_095462516.1,156,1,156.0,-8.039,-0.0004643532758595792,788,1157,185,242,6,2755,1483,2486,269,17311.27,-0.21282051282051284,0.16025641025641024,4.483994102478028,36.75961538461537,0.2692307692307692,0.3525641025641026,0.3974358974358974,37360,37485,71.92307692307692,1.139679487179487,0.3525641025641026
WP_016786915.1,92,1,92.0,-0.003,-2.9221367443110873e-07,455,678,118,142,4,1618,875,1462,156,10265.48,-0.4880434782608695,0.13043478260869565,6.13749713897705,21.322826086956518,0.2826086956521739,0.31521739130434784,0.358695652173913,29450,29450,62.608695652173914,1.472282608695652,0.33695652173913043
AKN37111.1,97,1,97.0,-18.918,-0.0016937361843395208,488,755,119,166,7,1763,957,1603,160,11168.41,-0.14536082474226805,0.08247422680412371,4.0500284194946286,75.81134020618556,0.34020618556701027,0.26804123711340205,0.38144329896907214,2980,3105,90.4123711340206,1.895876288659794,0.422680412371134
YP_009006256.1,98,1,98.0,-3.798,-0.00034193020410478293,492,743,127,152,5,1758,955,1595,163,11106.550000000001,-0.38979591836734695,0.1020408163265306,5.014642906188963,35.87755102040815,0.3163265306122449,0.29591836734693877,0.336734693877551,24980,24980,75.71428571428571,1.5007142857142857,0.3673469387755102
WP_073579419.1,91,1,91.0,-0.104,-1.0348886847858427e-05,445,669,117,133,7,1618,873,1465,153,10048.41,-0.29120879120879123,0.1208791208791209,6.5321870803833,21.92087912087912,0.27472527472527475,0.3516483516483517,0.3076923076923077,26470,26595,64.28571428571428,1.25,0.3626373626373626
WP_038224764.1,183,1,183.0,-2.796,-0.00013556311054308635,913,1383,245,280,9,3287,1777,2977,310,20624.100000000002,-0.5289617486338798,0.11475409836065574,5.831021308898925,43.40551912568306,0.31693989071038253,0.29508196721311475,0.3333333333333333,44920,45045,66.17486338797814,1.746120218579235,0.32786885245901637
WP_061024277.1,107,1,107.0,2.06,0.00016913402557864772,543,810,142,163,6,1939,1044,1751,188,12178.710000000001,-0.4,0.14018691588785046,8.563931846618651,34.353271028037376,0.3177570093457944,0.27102803738317754,0.35514018691588783,30940,31065,64.85981308411215,1.488411214953271,0.37383177570093457
